Genero;Vehiculo;Propiedad;Hijos;Ingresos_Anuales;Categoria_Ingresos;Nivel_Educacion;Estado Civil;Tipo_Vivienda;Edad;Empleo;Tamano_Familia;Estado
M;Y;Y; 1 ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;45;N; 3 ;6
M;Y;Y; 1 ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;45;N; 3 ;6
M;Y;Y; 1 ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;45;N; 3 ;6
M;Y;Y; 1 ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;45;N; 3 ;7
M;Y;Y; 1 ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;45;N; 3 ;6
M;Y;Y; 1 ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;45;N; 3 ;7
M;Y;Y; 1 ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;45;N; 3 ;6
M;Y;Y; 1 ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;45;N; 3 ;7
M;Y;Y; 1 ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;45;N; 3 ;0
M;Y;N; - ; 180.000 ;Commercial associate;Incomplete higher;Single / not married;With parents;26;N; 1 ;0
M;Y;N; - ; 180.000 ;Commercial associate;Incomplete higher;Single / not married;With parents;26;N; 1 ;0
M;Y;N; - ; 180.000 ;Commercial associate;Incomplete higher;Single / not married;With parents;26;N; 1 ;7
M;Y;Y; - ; 157.500 ;Working;Secondary / secondary special;Single / not married;House / apartment;45;N; 1 ;0
F;N;Y; 1 ; 135.000 ;Working;Secondary / secondary special;Single / not married;House / apartment;48;N; 2 ;6
M;Y;N; - ; 112.500 ;Working;Secondary / secondary special;Civil marriage;With parents;24;N; 2 ;6
M;Y;N; - ; 112.500 ;Working;Secondary / secondary special;Civil marriage;With parents;24;N; 2 ;0
M;Y;N; - ; 112.500 ;Working;Secondary / secondary special;Civil marriage;With parents;24;N; 2 ;6
M;Y;N; - ; 112.500 ;Working;Secondary / secondary special;Civil marriage;With parents;24;N; 2 ;6
M;Y;Y; 2 ; 225.000 ;Working;Higher education;Single / not married;House / apartment;48;N; 3 ;6
M;Y;Y; - ; 135.000 ;Working;Academic degree;Married;House / apartment;62;N; 2 ;6
M;Y;Y; - ; 135.000 ;Working;Academic degree;Married;House / apartment;62;N; 2 ;7
M;Y;Y; - ; 135.000 ;Working;Academic degree;Married;House / apartment;62;N; 2 ;6
M;Y;Y; - ; 135.000 ;Working;Academic degree;Married;House / apartment;62;N; 2 ;6
M;Y;Y; - ; 135.000 ;Working;Academic degree;Married;House / apartment;62;N; 2 ;6
M;Y;Y; - ; 135.000 ;Working;Academic degree;Married;House / apartment;62;N; 2 ;6
F;N;Y; - ; 90.000 ;State servant;Secondary / secondary special;Married;House / apartment;54;N; 2 ;7
F;N;Y; - ; 90.000 ;State servant;Secondary / secondary special;Married;House / apartment;54;N; 2 ;6
F;N;Y; - ; 90.000 ;State servant;Secondary / secondary special;Married;House / apartment;54;N; 2 ;7
F;Y;Y; - ; 185.400 ;Pensioner;Secondary / secondary special;Widow;House / apartment;65;Y; 1 ;7
F;Y;Y; - ; 185.400 ;Pensioner;Secondary / secondary special;Widow;House / apartment;65;Y; 1 ;6
F;Y;Y; - ; 185.400 ;Pensioner;Secondary / secondary special;Widow;House / apartment;65;Y; 1 ;7
F;Y;Y; - ; 185.400 ;Pensioner;Secondary / secondary special;Widow;House / apartment;65;Y; 1 ;6
F;Y;Y; - ; 185.400 ;Pensioner;Secondary / secondary special;Widow;House / apartment;65;Y; 1 ;7
F;Y;Y; - ; 185.400 ;Pensioner;Secondary / secondary special;Widow;House / apartment;65;Y; 1 ;6
F;Y;Y; - ; 185.400 ;Pensioner;Secondary / secondary special;Widow;House / apartment;65;Y; 1 ;6
F;Y;Y; - ; 185.400 ;Pensioner;Secondary / secondary special;Widow;House / apartment;65;Y; 1 ;7
F;Y;Y; - ; 185.400 ;Pensioner;Secondary / secondary special;Widow;House / apartment;65;Y; 1 ;6
F;Y;Y; - ; 185.400 ;Pensioner;Secondary / secondary special;Widow;House / apartment;65;Y; 1 ;7
F;Y;Y; - ; 185.400 ;Pensioner;Secondary / secondary special;Widow;House / apartment;65;Y; 1 ;6
F;Y;Y; - ; 185.400 ;Pensioner;Secondary / secondary special;Widow;House / apartment;65;Y; 1 ;7
M;Y;Y; - ; 135.000 ;Working;Secondary / secondary special;Married;House / apartment;63;N; 2 ;6
M;Y;Y; - ; 135.000 ;Working;Secondary / secondary special;Married;House / apartment;63;N; 2 ;6
M;N;Y; 1 ; 270.000 ;Commercial associate;Incomplete higher;Married;House / apartment;34;N; 3 ;7
M;N;Y; 1 ; 270.000 ;Commercial associate;Incomplete higher;Married;House / apartment;34;N; 3 ;6
M;N;Y; 1 ; 270.000 ;Commercial associate;Incomplete higher;Married;House / apartment;34;N; 3 ;6
M;N;Y; 1 ; 270.000 ;Commercial associate;Incomplete higher;Married;House / apartment;34;N; 3 ;7
M;N;Y; 1 ; 270.000 ;Commercial associate;Incomplete higher;Married;House / apartment;34;N; 3 ;6
M;N;Y; 1 ; 270.000 ;Commercial associate;Incomplete higher;Married;House / apartment;34;N; 3 ;6
F;N;Y; - ; 157.500 ;State servant;Higher education;Married;House / apartment;61;N; 2 ;6
F;N;Y; - ; 157.500 ;State servant;Higher education;Married;House / apartment;61;N; 2 ;7
F;N;Y; - ; 157.500 ;State servant;Higher education;Married;House / apartment;61;N; 2 ;6
F;N;Y; - ; 157.500 ;State servant;Higher education;Married;House / apartment;61;N; 2 ;6
F;N;Y; - ; 157.500 ;State servant;Higher education;Married;House / apartment;61;N; 2 ;7
F;N;Y; - ; 157.500 ;State servant;Higher education;Married;House / apartment;61;N; 2 ;6
F;N;Y; - ; 157.500 ;State servant;Higher education;Married;House / apartment;61;N; 2 ;7
F;N;Y; - ; 157.500 ;State servant;Higher education;Married;House / apartment;61;N; 2 ;7
M;Y;Y; 1 ; 225.000 ;Working;Higher education;Married;House / apartment;46;N; 3 ;7
M;Y;Y; 1 ; 225.000 ;Working;Higher education;Married;House / apartment;46;N; 3 ;7
M;Y;Y; 1 ; 225.000 ;Working;Higher education;Married;House / apartment;46;N; 3 ;6
M;Y;Y; 1 ; 225.000 ;Working;Higher education;Married;House / apartment;46;N; 3 ;7
M;Y;Y; 1 ; 225.000 ;Working;Higher education;Married;House / apartment;46;N; 3 ;0
M;N;Y; - ; 315.000 ;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;35;N; 1 ;7
M;Y;Y; - ; 315.000 ;Working;Incomplete higher;Married;House / apartment;30;N; 2 ;6
M;Y;Y; - ; 315.000 ;Working;Incomplete higher;Married;House / apartment;30;N; 2 ;0
M;Y;Y; - ; 315.000 ;Working;Incomplete higher;Married;House / apartment;30;N; 2 ;6
M;Y;Y; - ; 315.000 ;Working;Incomplete higher;Married;House / apartment;30;N; 2 ;0
M;Y;Y; - ; 315.000 ;Working;Incomplete higher;Married;House / apartment;30;N; 2 ;7
M;Y;Y; - ; 315.000 ;Working;Incomplete higher;Married;House / apartment;30;N; 2 ;0
M;Y;Y; - ; 315.000 ;Working;Incomplete higher;Married;House / apartment;30;N; 2 ;6
M;Y;Y; - ; 315.000 ;Working;Incomplete higher;Married;House / apartment;30;N; 2 ;7
M;Y;Y; - ; 315.000 ;Working;Incomplete higher;Married;House / apartment;30;N; 2 ;7
F;N;Y; - ; 90.000 ;Pensioner;Secondary / secondary special;Separated;House / apartment;54;Y; 1 ;0
F;N;Y; - ; 67.500 ;Commercial associate;Higher education;Separated;House / apartment;52;N; 1 ;7
F;N;Y; - ; 67.500 ;Commercial associate;Higher education;Separated;House / apartment;52;N; 1 ;7
F;N;Y; - ; 157.500 ;Working;Secondary / secondary special;Civil marriage;Office apartment;37;N; 2 ;6
F;N;Y; - ; 157.500 ;Working;Secondary / secondary special;Civil marriage;Office apartment;37;N; 2 ;6
F;N;Y; - ; 157.500 ;Working;Secondary / secondary special;Civil marriage;Office apartment;37;N; 2 ;6
F;N;Y; - ; 157.500 ;Working;Secondary / secondary special;Civil marriage;Office apartment;37;N; 2 ;6
F;N;Y; - ; 157.500 ;Working;Secondary / secondary special;Civil marriage;Office apartment;37;N; 2 ;6
M;N;Y; 1 ; 117.000 ;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;46;N; 3 ;6
M;N;Y; 1 ; 117.000 ;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;46;N; 3 ;6
M;N;Y; 1 ; 117.000 ;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;46;N; 3 ;6
M;N;Y; 1 ; 117.000 ;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;46;N; 3 ;0
M;N;Y; 1 ; 117.000 ;Commercial associate;Secondary / secondary special;Civil marriage;House / apartment;46;N; 3 ;6
M;Y;Y; 2 ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;36;N; 4 ;6
M;Y;Y; 2 ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;36;N; 4 ;6
M;Y;Y; 2 ; 112.500 ;Working;Secondary / secondary special;Married;House / apartment;36;N; 4 ;6
F;N;Y; 2 ; 76.500 ;Working;Higher education;Married;House / apartment;31;N; 4 ;7
F;N;Y; 2 ; 76.500 ;Working;Higher education;Married;House / apartment;31;N; 4 ;7
F;N;Y; 2 ; 76.500 ;Working;Higher education;Married;House / apartment;31;N; 4 ;0
F;N;Y; 2 ; 76.500 ;Working;Higher education;Married;House / apartment;31;N; 4 ;7
M;Y;N; 2 ; 166.500 ;Commercial associate;Higher education;Married;House / apartment;34;N; 4 ;6
M;Y;N; 2 ; 166.500 ;Commercial associate;Higher education;Married;House / apartment;34;N; 4 ;0
M;Y;N; 2 ; 166.500 ;Commercial associate;Higher education;Married;House / apartment;34;N; 4 ;0
M;Y;N; 2 ; 166.500 ;Commercial associate;Higher education;Married;House / apartment;34;N; 4 ;7
M;Y;N; 2 ; 166.500 ;Commercial associate;Higher education;Married;House / apartment;34;N; 4 ;6
M;Y;N; 2 ; 166.500 ;Commercial associate;Higher education;Married;House / apartment;34;N; 4 ;7
M;Y;N; 2 ; 166.500 ;Commercial associate;Higher education;Married;House / apartment;34;N; 4 ;7
F;N;Y; - ; 135.000 ;Working;Secondary / secondary special;Civil marriage;House / apartment;44;N; 2 ;6
F;N;Y; - ; 135.000 ;Working;Secondary / secondary special;Civil marriage;House / apartment;44;N; 2 ;0
F;N;Y; - ; 135.000 ;Working;Secondary / secondary special;Civil marriage;House / apartment;44;N; 2 ;6
F;N;Y; - ; 135.000 ;Working;Secondary / secondary special;Civil marriage;House / apartment;44;N; 2 ;7
F;N;Y; - ; 135.000 ;Working;Secondary / secondary special;Civil marriage;House / apartment;44;N; 2 ;6
F;N;Y; - ; 135.000 ;Working;Secondary / secondary special;Civil marriage;House / apartment;44;N; 2 ;6
F;Y;Y; 1 ; 135.000 ;Commercial associate;Higher education;Married;House / apartment;43;N; 3 ;6
F;Y;Y; 1 ; 135.000 ;Commercial associate;Higher education;Married;House / apartment;43;N; 3 ;6
F;Y;Y; 1 ; 135.000 ;Commercial associate;Higher education;Married;House / apartment;43;N; 3 ;6
F;Y;Y; 1 ; 135.000 ;Commercial associate;Higher education;Married;House / apartment;43;N; 3 ;6
F;Y;Y; 1 ; 135.000 ;Commercial associate;Higher education;Married;House / apartment;43;N; 3 ;6
F;Y;Y; 1 ; 135.000 ;Commercial associate;Higher education;Married;House / apartment;43;N; 3 ;6
F;Y;Y; 1 ; 135.000 ;Commercial associate;Higher education;Married;House / apartment;43;N; 3 ;0
M;N;N; - ; 157.500 ;Working;Secondary / secondary special;Married;House / apartment;41;N; 2 ;6
M;N;N; - ; 157.500 ;Working;Secondary / secondary special;Married;House / apartment;41;N; 2 ;6
M;N;Y; 2 ; 135.000 ;Commercial associate;Secondary / secondary special;Married;House / apartment;48;N; 4 ;6
M;N;Y; 2 ; 135.000 ;Commercial associate;Secondary / secondary special;Married;House / apartment;48;N; 4 ;1
F;N;Y; - ; 189.000 ;Working;Secondary / secondary special;Married;House / apartment;40;N; 2 ;0
F;N;Y; - ; 189.000 ;Working;Secondary / secondary special;Married;House / apartment;40;N; 2 ;0
F;N;Y; - ; 76.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;64;Y; 2 ;7
F;N;Y; - ; 76.500 ;Pensioner;Secondary / secondary special;Married;House / apartment;64;Y; 2 ;6
M;N;Y; 1 ; 202.500 ;Working;Secondary / secondary special;Single / not married;House / apartment;34;N; 2 ;7
M;N;Y; 1 ; 202.500 ;Working;Secondary / secondary special;Single / not married;House / apartment;34;N; 2 ;7
M;N;Y; 1 ; 202.500 ;Working;Secondary / secondary special;Single / not married;House / apartment;34;N; 2 ;6
F;N;N; 1 ; 45.000 ;Working;Secondary / secondary special;Married;House / apartment;34;N; 3 ;6
F;N;N; 1 ; 45.000 ;Working;Secondary / secondary special;Married;House / apartment;34;N; 3 ;6
F;N;N; 1 ; 45.000 ;Working;Secondary / secondary special;Married;House / apartment;34;N; 3 ;7
F;N;Y; 1 ; 157.500 ;Working;Secondary / secondary special;Married;House / apartment;46;N; 3 ;0
F;N;Y; 1 ; 157.500 ;Working;Secondary / secondary special;Married;House / apartment;46;N; 3 ;0
F;N;N; - ; 67.500 ;Commercial associate;Secondary / secondary special;Separated;House / apartment;41;N; 1 ;6
F;N;N; - ; 67.500 ;Commercial associate;Secondary / secondary special;Separated;House / apartment;41;N; 1 ;0
M;Y;N; - ; 90.000 ;Working;Secondary / secondary special;Single / not married;House / apartment;53;N; 1 ;6
M;Y;N; - ; 90.000 ;Working;Secondary / secondary special;Single / not married;House / apartment;53;N; 1 ;7
M;Y;N; - ; 90.000 ;Working;Secondary / secondary special;Single / not married;House / apartment;53;N; 1 ;6
M;N;Y; - ; 225.000 ;State servant;Higher education;Married;House / apartment;25;N; 2 ;7
F;N;N; - ; 157.500 ;Working;Secondary / secondary special;Married;Municipal apartment;50;N; 2 ;6
F;N;N; - ; 157.500 ;Working;Secondary / secondary special;Married;Municipal apartment;50;N; 2 ;6
F;N;N; - ; 157.500 ;Working;Secondary / secondary special;Married;Municipal apartment;50;N; 2 ;0
M;Y;Y; - ; 90.000 ;Commercial associate;Secondary / secondary special;Married;House / apartment;38;N; 2 ;7
M;Y;Y; - ; 90.000 ;Commercial associate;Secondary / secondary special;Married;House / apartment;38;N; 2 ;0
M;Y;Y; - ; 90.000 ;Commercial associate;Secondary / secondary special;Married;House / apartment;38;N; 2 ;7
F;Y;Y; - ; 157.500 ;Commercial associate;Higher education;Single / not married;House / apartment;44;N; 1 ;6
F;Y;Y; - ; 157.500 ;Commercial associate;Higher education;Single / not married;House / apartment;44;N; 1 ;6
F;Y;Y; - ; 157.500 ;Commercial associate;Higher education;Single / not married;House / apartment;44;N; 1 ;0
F;Y;Y; - ; 157.500 ;Commercial associate;Higher education;Single / not married;House / apartment;44;N; 1 ;6
F;Y;Y; - ; 157.500 ;Commercial associate;Higher education;Single / not married;House / apartment;44;N; 1 ;6
F;Y;Y; - ; 157.500 ;Commercial associate;Higher education;Single / not married;House / apartment;44;N; 1 ;0
F;Y;Y; - ; 216.000 ;Working;Higher education;Married;House / apartment;51;N; 2 ;6
F;Y;Y; - ; 216.000 ;Working;Higher education;Married;House / apartment;51;N; 2 ;6
F;N;Y; - ; 114.750 ;Working;Secondary / secondary special;Widow;House / apartment;56;N; 1 ;7
F;N;Y; - ; 114.750 ;Working;Secondary / secondary special;Widow;House / apartment;56;N; 1 ;7
F;N;Y; - ; 114.750 ;Working;Secondary / secondary special;Widow;House / apartment;56;N; 1 ;7
F;N;Y; - ; 114.750 ;Working;Secondary / secondary special;Widow;House / apartment;56;N; 1 ;6
M;N;Y; - ; 225.000 ;Commercial associate;Secondary / secondary special;Married;House / apartment;51;N; 2 ;6
M;N;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;50;N; 2 ;6
M;N;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;50;N; 2 ;0
M;N;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;50;N; 2 ;0
M;N;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;50;N; 2 ;6
M;N;N; - ; 225.000 ;Working;Secondary / secondary special;Married;House / apartment;50;N; 2 ;0
F;N;Y; - ; 126.000 ;Working;Higher education;Single / not married;House / apartment;54;N; 1 ;6
F;N;Y; - ; 126.000 ;Working;Higher education;Single / not married;House / apartment;54;N; 1 ;6
F;N;Y; - ; 126.000 ;Working;Higher education;Single / not married;House / apartment;54;N; 1 ;6
F;N;Y; - ; 126.000 ;Working;Higher education;Single / not married;House / apartment;54;N; 1 ;6
F;N;Y; - ; 126.000 ;Working;Higher education;Single / not married;House / apartment;54;N; 1 ;6
F;N;Y; - ; 126.000 ;Working;Higher education;Single / not married;House / apartment;54;N; 1 ;6
F;N;Y; - ; 126.000 ;Working;Higher education;Single / not married;House / apartment;54;N; 1 ;6
F;N;N; - ; 135.000 ;Pensioner;Secondary / secondary special;Single / not married;House / apartment;64;Y; 1 ;6
F;N;N; - ; 135.000 ;Pensioner;Secondary / secondary special;Single / not married;House / apartment;64;Y; 1 ;6
F;N;N; - ; 135.000 ;Pensioner;Secondary / secondary special;Single / not married;House / apartment;64;Y; 1 ;6
F;N;N; - ; 135.000 ;Pensioner;Secondary / secondary special;Single / not married;House / apartment;64;Y; 1 ;0
F;Y;Y; 1 ; 234.000 ;Working;Secondary / secondary special;Single / not married;House / apartment;57;N; 2 ;0
F;Y;Y; 1 ; 234.000 ;Working;Secondary / secondary special;Single / not married;House / apartment;57;N; 2 ;0
M;Y;Y; - ; 301.500 ;Working;Secondary / secondary special;Married;Rented apartment;25;N; 2 ;7
M;Y;Y; - ; 301.500 ;Working;Secondary / secondary special;Married;Rented apartment;25;N; 2 ;6
M;Y;Y; - ; 301.500 ;Working;Secondary / secondary special;Married;Rented apartment;25;N; 2 ;0
M;Y;Y; - ; 301.500 ;Working;Secondary / secondary special;Married;Rented apartment;25;N; 2 ;7
M;Y;Y; - ; 301.500 ;Working;Secondary / secondary special;Married;Rented apartment;25;N; 2 ;0
M;Y;Y; - ; 301.500 ;Working;Secondary / secondary special;Married;Rented apartment;25;N; 2 ;0
M;Y;Y; - ; 301.500 ;Working;Secondary / secondary special;Married;Rented apartment;25;N; 2 ;7
M;Y;Y; - ; 301.500 ;Working;Secondary / secondary special;Married;Rented apartment;25;N; 2 ;0
M;Y;Y; - ; 301.500 ;Working;Secondary / secondary special;Married;Rented apartment;25;N; 2 ;0
M;Y;Y; - ; 301.500 ;Working;Secondary / secondary special;Married;Rented apartment;25;N; 2 ;7
F;N;Y; - ; 180.000 ;State servant;Higher education;Single / not married;House / apartment;34;N; 1 ;6
F;N;Y; - ; 180.000 ;State servant;Higher education;Single / not married;House / apartment;34;N; 1 ;6
F;N;Y; - ; 180.000 ;State servant;Higher education;Single / not married;House / apartment;34;N; 1 ;6
M;Y;Y; - ; 418.500 ;Working;Higher education;Married;House / apartment;52;N; 2 ;6
M;Y;Y; - ; 418.500 ;Working;Higher education;Married;House / apartment;52;N; 2 ;6
M;Y;Y; - ; 418.500 ;Working;Higher education;Married;House / apartment;52;N; 2 ;6
F;N;Y; - ; 315.000 ;Commercial associate;Higher education;Married;House / apartment;49;N; 2 ;7
F;N;Y; - ; 315.000 ;Commercial associate;Higher education;Married;House / apartment;49;N; 2 ;7
F;N;Y; 2 ; 76.500 ;State servant;Higher education;Married;House / apartment;40;N; 4 ;0
F;N;Y; 2 ; 76.500 ;State servant;Higher education;Married;House / apartment;40;N; 4 ;6
F;N;Y; 2 ; 76.500 ;State servant;Higher education;Married;House / apartment;40;N; 4 ;6
F;N;Y; 2 ; 76.500 ;State servant;Higher education;Married;House / apartment;40;N; 4 ;6
